id,title,description,price,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images
129628693,🔥 PHỐ TRẠM – NHÀ ĐẸP 6 TẦNG – CĂN GÓC – HÀNG XÓM AEON 💎 4 NGỦ ĐỦ CÔNG,"📍 Vị trí đắc địa:
Trung tâm Phố Trạm, ngõ thông tứ phía, vài bước ra Aeon Long Biên.
Gần trường học, chợ dân sinh, tiện ích bạt ngàn.
Giao thông thuận tiện: gần cầu Vĩnh Tuy – Chương Dương.",9000000000,81,111111111.1111111,Hà Nội,Quận Long Biên,Phường Long Biên,Phố Trạm,21.025381,105.895256,,1020,1765507661000,5
129630744,"Thanh Nhàn mặt ngõ ô tô KD, đầy đủ nội thất, hiếm khu HBT 35m4T 7.9 tỷ","- Nhà nằm trong lõi Hai Bà Trưng giao thông vô cùng thuận tiện, giáp Bạch Mai, Võ Thị Sáu, Trần Khát Chân, phố Huế, Minh Khai
- Ngay gần nhà có chợ dân sinh, 2 phút là tới bệnh viện Thanh Nhàn, bệnh viện Bạch Mai
- Trường học quanh nhà nhiều vô kể, 5 phút là tới khu ĐH Bách Kinh Xây
- Có thể đi bộ ra công viên Tuổi Trẻ tập thể dục, tập gym, tennis, pickleball, bơi lội, môn gì cũng có
- Nhà dân xây khung cột bê tông chắc chắn 35m4t chỉ 7.9 tỷ còn thương lượng sâu
- Sổ đỏ chính chủ cất két
Liên hệ em Thịnh để đi xem nhà ạ",7900000000,76,103947368.42105263,Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Phố Thanh Nhàn,21.002748,105.85824,,1020,1765511516000,6
129462808,"phòng Vân Canh 2tr6 gần FPT, Đông Á…","Đ/c: Ngõ 71 Kim Hoàng, Vân Canh
🔰 Gần Ngã tư Canh, cđ FPT, Đông Á…
🔰 Gần chợ, siêu thị, khu vui chơi…
🔰 Ngõ to rộng, ô tô con xe ba gác vào được
🔰 Giá phòng - 2,6tr
🔰 2 phòng/ tầng, wc ở giữa
🔰 Nội thất như trong ảnh
🔰 Bếp, tủ lạnh, máy giặt dùng chung
- Điện: 4K/số
- Nước: 100K/người
- Mạng: 50K/người
- Phí dịch vụ: 150K/người (Bếp từ, máy giặt, điện công cộng, rác, vệ sinh...)
- Phơi đồ trên sân tầng 5

🔰 Giường tủ gỗ công nghiệp, tủ siêu rộng
🔰 Nóng lạnh, điều hoà loại xịn
🔰 Miễn phí để xe
🔰 Vào ở luôn miễn phí tiền nhà đến 15/12/2025 mới bắt đầu tính",2600000,89,29213.483146067414,Hà Nội,Huyện Hoài Đức,Xã Vân Canh,Ngõ 71 Kim Hoàng,21.032213,105.732445,,1050,1765506064000,6
129116707,"Bán rẻ mặt ngõ Nguyễn Phong Sắc, lô góc 3 mặt thoáng,15m ra phố","- căn lô góc mặt ngõ , chỉ cách 15m ra phố , ô tô đỗ cửa, kinh doanh sầm uất, dân cư đông đúc , vị trí đắc địa cách 1km trường Đại Học Sư Phạm , Đại học Công Nghệ Đại Học Quốc Gia ....thông sang các phố Trần Quốc Hoàn , Trần Thái Tông , ...
-Nhà dân xây chắc chắn , full nội thất xịn , thoáng sáng , chỉ việc về ở ngay .
-  Thiết kế 4 tầng đầy đủ công năng , diện tích 45m , mặt tiền 3.9m.
+ Tầng 1 : phòng khách + bếp ấm cúng+ wc tiện nghi.
+ Tầng  2, 3 : mỗi tầng 2 phòng ngủ rộng sáng  + wc khép kín.
+ Tầng 4 : phòng thờ + sân phơi  thoáng đãng , đón ánh nắng tự nhiên.
- Sổ đỏ đẹp , pháp lí chuẩn , giao dịch trong ngày .
- Liên hệ ngay zalo để xem nhà .",14000000000,79,177215189.87341774,Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Nguyễn Phong Sắc,21.033953,105.785,,1020,1765512685000,3
129577510,Chính Chủ Cần Tiền Bán Gấp,"Chính chủ cần bán mảnh đất thổ cư tại Gia Thượng, phường Ngọc Thụy, Long Biên – vị trí dân cư hiện hữu, an ninh tốt.
•	Đất ở đô thị, pháp lý rõ ràng – sang tên luôn•	Diện tích sử dụng:38 mét  
•	Mặt bằng thoáng, đất rộng hiếm có trong khu
•	Ngõ đi thẳng, ô tô dừng cách đất ~20m•	Xung quanh nhiều nhà mới xây, hạ tầng đồng bộ
Tiện ích xung quanh:•Gần trường, chợ Gia Thượng .Gần cầu Long Biên, dễ di chuyển vào trung tâm .Khu dân trí ổn định, phù hợp xây nhà ở hoặc đầu tư giữ tài sản
💰 Giá bán: 6X  tỷ (Có thương lượng 
cho khách thiện chí)
📘 Sổ sẵn, giao dịch nhanh.
📞 Liên hệ: [SĐT ***]",6800000000,81,83950617.28395061,Hà Nội,Quận Long Biên,Phường Ngọc Thụy,Ngõ 572 Ngọc Thụy,21.065939,105.871155,,1040,1765510161000,8
129282598,"Nhà ngõ 106 đường Hoàng Quốc Việt, Dt 65m2 x 5 tầng ô tô tránh nhau","Cho thuê căn nhà liền kề, phân lô ngõ ngõ 106 đường Hoàng Quốc Việt , - Nghĩa Đô, HN
- Diện tích 65m2 xây 5 tầng, măt tiền 5m
- Vị trí nhà thông với phố Nghĩa Đô -  sau tòa tháp đôi Hòa Bình
- Đương trước nhà rộng 2 xe ô tô tranh nhau, khu chia lô đường bàn cờ
- Thiết kế: Tầng 1 thông, tầng 2,3,4 mỗi tầng 2 phòng và 1wc. Tầng 5 có sân và phòng thờ. Nhà đẹp sạch sẽ, nội thất có điều hòa, sàn gỗ, cửa kính,
- Phù hợp làm Văn phòng cty, kinh doanh online, Kd Spa - Phòng khám, Lớp dạy văn hóa, Trung tâm ngoại ngữ ... ( Không ở lại )
- Giá 23 triệu/tháng
- Nhận được nhà ngay, hợp đồng cho thuê dài hạn
= Alo ngay Anh Thành số đt ... xem nhà miễn phí",23000000,79,291139.2405063291,Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,21.046106,105.79779,,1020,1765509182000,6
129624629,"Trống sẵn VP 100m2 mt7m ô tô đỗ cửa, Cầu Giấy","Cho thuê sàn VP 100m2, mt 7m, ô tô đỗ cửa, Trương Công Giai, CẦU GIẤY, trống sẵn vào đc luôn. Giá chốt 20tr, cọc 2 đóng 3, hd 2 năm, điện 4k, nước 50k/ng, xe máy 100k/xe, bảo vệ giờ hành chính, bãi ô tô ngày trc nhà. Liên hệ e để xem trực tiếp ạ",20000000,79,253164.55696202532,Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,50 Trương Công Giai,21.034706,105.79234,,1030,1765505162000,5
120187461,HOT 36m2- 4 ngủ-.Ngõ nông Ô tô cách 10m Gần chợ-15p đi TT Hà Đông,"Chỉ 1 căn . Khu vực đang có giá thành mềm nhất quận Hà Đông.
- Trả trước 1 nữa. Ngân hàng hỗ trợ lãi suất chỉ 5,5% - ưu đãi chưa từng có.
- Vị trí: Nằm cách Quốc Lộ 6 chỉ 500m. Cách Bx Yên Nghĩa 3km. Vào TT quận Hà Đông chỉ 5 - 7km.

- Tiện ích: Nằm khu trung tâm phường Biên Giang. UBND, trạm xá, trường học, đồn công an.
Dân cư đông đúc, tiện ích đầy đủ, trường, chợ, bệnh viện, hàng quán kinh doanh đầy đủ.
Nhu cầu dân sinh đáp ứng, thu hút nhiều sự quan tâm tiêu dùng.
Vị trí đắc địa, giao thông thuận tiện di chuyển ra vào nội thành.
Phù hợp sinh sống, đầu tư tài sản.

Thông số:
Nhà DT 36m2 xây dựng 5 tầng. 
Trang bị: Đầy đủ nội thất, thiết bị vệ sinh, hệ thống chiếu sáng, trần thạch cao, chỉ việc xách vali về ở.

Giá có thương lượng và bao phí sang tên
Pháp lý: Sổ đỏ chính chủ. Cam kết pháp lý.
Hỗ trợ ngân hàng vay tới 25 năm và đến 80% giá trị nhà.
Liên hệ em ngay để trao đổi, xem nhà và chọn căn nhà ưng ý nhất.

Ngoài ra em còn các căn gần BX Yên Nghĩa từ 2.8 tỷ - 3,5 tỷ.",3750000000,86,43604651.1627907,Hà Nội,Quận Hà Đông,Phường Biên Giang,Phố Giang Chính,20.929596,105.72531,,1020,1765509999000,6
129630790,Cho thuê nhà ở,"Mình có căn nhà cần cho thuê với 2 phòng đầy đủ tiện nghi, phù hợp cho gia đình ở hoặc các bạn sinh viên thuê ở chung với nhau.
Ai có nhu cầu liên hệ: ***",3000000,86,34883.72093023256,Hà Nội,Quận Hà Đông,Phường Yên Nghĩa,Đường Yên Nghĩa,20.945686,105.73914,,1050,1765511588000,2
129630794,BÁN NHÀ VŨ XUÂN THIỀU - NGÕ NÔNG - GẦN OTO,"Nhà dân xây chắc chắn
Gần trường học, chợ
Xung quanh đầy đủ tiện ích : quán ăn, cafe.....
Khu dân trí cao",5450000000,81,67283950.61728396,Hà Nội,Quận Long Biên,Phường Sài Đồng,Phố Vũ Xuân Thiều,21.033587,105.91761,,1010,1765511603000,4
129628746,"Nhà đẹp rẻ nhất Ba Đình, nhà phố Vĩnh Phúc, ngõ thông, nhà mới ở ngay","Bán căn nhà phố Vĩnh Phúc, Ba Đình. Khu vực tiện ích cực nhiều, ngay gần khu phân lô 7.2ha, xung quanh đầy đủ trường học các cấp, chợ dân sinh, bãi gửi xe, hồ sinh thái,... an sinh đỉnh.
Vị trí cực đẹp, đường trước nhà 3m thoáng sáng, từ nhà ra phố đúng 1 ngoặt thẳng tắp. Ngõ trước nhà thông phố Hoàng Hoa Thám, kinh doanh nhỏ tại nhà thoải mái.
Thiết kế xây dựng 4 tầng khung cột, có thể ở ngay
Diện tích: 44m2, sổ đỏ vuông đẹp, không lỗi phong thủy
Chính chủ đứng bán, sẵn sàng giao dịch sang tên
Giá: 7.8 tỷ (chủ cần bán gấp)
Liên hệ xem nhà ngay: *** - Dương Vinh gặp chính chủ",7800000000,74,105405405.4054054,Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,Phố Vĩnh Phúc,21.04498,105.81073,,1020,1765507749000,6
129593930,"Bán nhà LK phố Mạc Thái Tổ, Yên Hòa, Cầu Giấy, Hà Nội. MT 5m, DT 60m2","Chính chủ bán nhà liền kề 60m2/65m2, Mặt tiền 5m, sổ đẹp vuông vắn, có thể giao dịch ngay trong ngày
Nhà xây 04 tầng và sử dụng từ đầu. Chủ mới có thể nâng thêm tầng vừa ở các tầng trên và vừa cho thuê các tầng dưới làm VP Cty, TT Ngoại ngữ, Kinh doanh online... dòng tiền đều đặn
Đường trước nhà 10m, vỉa hè 3m, oto để trong nhà hoặc trước nhà thoải mái
Khu vực trung tâm Cầu Giấy thuộc phố Trung Kính - Mạc Thái Tổ rất hiếm nhà bán, gần Trường học các cấp, Bệnh viện ...
Hãy liên hệ Mr Minh *** để có thể giao dịch chính chủ ngay lập tức",32600000000,79,412658227.84810126,Hà Nội,Quận Cầu Giấy,Phường Yên Hoà,Phố Mạc Thái Tổ,21.019037,105.7927,,1020,1765505582000,3
129630801,Bán Gấp Nhà Tam Trinh 75m² – 4 Tầng – 12.85 Tỷ – Hợp Xây CCMN,"💰 BÁN GẤP NHÀ TAM TRINH 75M² - 4 TẦNG CŨ - 12.85 TỶ - XÂY CHUNG CƯ MINI DÒNG TIỀN 120 TRIỆU/THÁNG
📍 VỊ TRÍ ĐẦU TƯ CỰC HIẾM & SÁT PHỐ
Đây là lô đất hiếm còn sót lại tại Ngõ 243 Tam Trinh với tiềm năng tăng giá và dòng tiền ổn định cực kỳ lớn.
- Vị trí Vàng: Ngõ 243 Tam Trinh thông ra 64 Lĩnh Nam, cực gần phố lớn.
- View & Tiện ích: Vài bước chân là ra Hồ Đền Lừ và Hồ Vĩnh Hoàng thơ mộng. Gần Chợ Đầu Mối, tiện ích phục vụ đời sống bạt ngàn.
- Giao thông: Cách Vành đai 2.5 chỉ 500m. Gần các trường đại học lớn (Bách, Kinh, Xây), bến xe Giáp Bát, bán kính 2km.
📈 TIỀM NĂNG DÒNG TIỀN & THÔNG SỐ ĐẦU TƯ
Mặc dù là nhà cũ, nhưng thông số đất rất lý tưởng để phát triển dòng tiền:
- Diện tích: 75m² – Rất hiếm có mảnh đất lớn như vậy trong ngõ nội thành.
- Cấu trúc: Nhà 4 tầng cũ, cầu thang giữa. Tổng 3 phòng ngủ.
- Tầng 1: Khách, Bếp.
- Tầng 2: 2 Ngủ, WC giữa.
- Tầng 3: 1 Ngủ, Phòng thờ.
- Dòng tiền : Đầu tư xây dựng lại Chung cư Mini sẽ mang lại dòng tiền 120tr/ tháng.
- An ninh: Khu vực đảm bảo 24/24 (Camera). Hàng xóm trí thức (Cán bộ, Giảng viên, CEO...).
💰 GIÁ ĐẦU TƯ & PHÁP LÝ CHUẨN 
- Pháp lý: Sổ đỏ chính chủ, sẵn sàng sang tên nhanh chóng.
- Giá bán: 12.85 Tỷ (Thương lượng). Với diện tích 75m² và vị trí sát phố, gần HỒ, đây là mức giá RẺ NHẤT KHU VỰC cho tiềm năng đầu tư và dòng tiền lớn.
📞 GỌI NGAY ĐỂ SỞ HỮU LÔ ĐẤT VÀNG DÒNG TIỀN ỔN ĐỊNH NÀY!",12850000000,80,160625000.0,Hà Nội,Quận Hoàng Mai,Phường Mai Động,Đường Tam Trinh,20.992,105.86299,,1020,1765511615000,5
129606225,INTRACOM VĨNH NGỌC – 58M² 2PN – FULL ĐỒ ĐẸP – GIÁ CHỈ HƠN 4 TỶ,"🔥 INTRACOM VĨNH NGỌC – 58M² 2PN – FULL ĐỒ ĐẸP – GIÁ CHỈ HƠN 4 TỶ

Căn 58m², 2 ngủ, full nội thất cao cấp – chỉ việc xách vali ở ngay.

Sát cầu Nhật Tân, di chuyển sân bay & nội đô cực nhanh.

Bao quanh tiện ích: trường cấp 1 – cấp 2, chợ dân sinh, ngân hàng.

Ngay tầng 1 tòa nhà có siêu thị, dịch vụ đầy đủ, tiện nghi khỏi bàn.

View thoáng sáng, phòng khách rộng, không gian sống chất lượng.

Khu dân cư văn minh, an ninh 24/7, thang máy – hầm xe đầy đủ.

Sổ đỏ chuẩn, pháp lý sạch, vào việc nhanh gọn.

Giá cực hợp lý chỉ hơn 4 tỷ – hiếm có căn đẹp full đồ như này.

* Liên hệ Dư nhà Đẹp để có giá ***",4600000000,82,56097560.97560976,Hà Nội,Huyện Đông Anh,Xã Vĩnh Ngọc,Võ Nguyên Giáp,21.119663,105.81535,,1010,1765506662000,7
129628758,6 tầng thang máy - full nội thất ngay trung tâm Thạch Bàn - gần Aeon,"🌟 NGÕ RỘNG – GẦN Ô TÔ – VỊ TRÍ ĐẸP – TIỆN ÍCH NGẬP TRÀN

NHÀ 5 TẦNG 1 TUM – THIẾT KẾ HIỆN ĐẠI – ĐANG HOÀN THIỆN

Ngõ rộng, gần ô tô, đi lại thuận tiện – ở hay đầu tư đều rất hợp lý.

Nhà vuông vắn, pháp lý chuẩn chỉnh, sổ đỏ chính chủ sẵn sàng giao dịch.

Khu vực an ninh tốt, dân trí cao.

Giao thông kết nối nhanh ra Cổ Linh, Aeon Mall, cầu Vĩnh Tuy và trung tâm Hà Nội.


💥 Nhà 5 tầng + 1 tum, thiết kế hiện đại – đang trong quá trình hoàn thiện (sẽ cập nhật hình ảnh thực tế sau).
💥 Khi bàn giao full nội thất cao cấp: giường tủ, tivi, tủ bếp, nóng lạnh…

🔹 Thiết kế:

Tầng 1: Phòng khách + bếp

Tầng 2: Không gian sinh hoạt chung (có thể chuyển đổi theo nhu cầu)

Tầng 3 – 4 – 5: Mỗi tầng 1 phòng ngủ + vệ sinh

Tầng 6: Phòng thờ + sân phơi


📜 Sổ đỏ chính chủ – giao dịch ngay.",8900000000,81,109876543.20987654,Hà Nội,Quận Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,21.027077,105.923355,,1020,1765507764000,10
129628769,"Bán đất đường T Trâu Quỳ, Gia Lâm","Diện tích: 65 m2
Mặt tiền 4 m, vuông vắn, không lỗi phong thuỷ.
Đường nhựa có vỉa hè, ô tô tránh nhau, thông thoáng.
Gần Học viện Nông Nghệp Việt Nam. Nhiều dân cư, sinh viên ở.
Pháp lý đầy đủ, sẵn sàng chuyển nhượng.
Giá thương lượng.",12000000000,123,97560975.6097561,Hà Nội,Huyện Gia Lâm,Thị trấn Trâu Quỳ,Đường Trâu Quỳ,21.005856,105.937325,,1040,1765507787000,3
127726180,"Cho thuê sàn văn phòng Miếu Đầm: 60m2, giá 8tr","Cho thuê sàn văn phòng Miếu Đầm: 60m2, giá 9tr, sàn văn phòng đẹp, thiết kế thông sàn, thích hợp làm văn phòng mọi ngành nghề, giá cho thuê 8tr",8000000,121,66115.70247933884,Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Phố Miếu Đầm,21.005123,105.782745,,1030,1765509303000,4
128850536,BÁN NHÀ NGỌC HỒI- HOÀNG LIỆT- OTO ĐỖ CỔNG- Ở LUÔN- KINH DOANH ONLINE,"NHỈNH 5 TỶ 💥💥💥RẤT HIẾM BÁN NHÀ - BÁN NHÀ NGỌC HỒI - HOÀNG LIỆT -5 PHÚT RA LINH ĐÀM - OTO ĐỖ CỬA - NGÕ THÔNG - LÔ GÓC - 5 TẦNG 33M - 3PN - Ở LUÔN - TIỆN ÍCH NGẬP TRÀN
🏠 Nhà gần trường, chợ, tiện ích không thiếu gì
Sổ đỏ đẹp sẵn sàng giao dịch 
LH: ***
#ngọchồi #hoàngliệt #tựuliệt #hoàngmai #thanhtrì #nhàđẹp #giátốt",5000000000,80,62500000.0,Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Ngọc Hồi,20.984837,105.859856,,1020,1765506363000,3
129612398,CHÍNH CHỦ - EM CẦN BÁN CĂN HỘ DUPLEX - CÁCH NGÃ TƯ SỞ 30m - Sổ To 100,"CHÍNH CHỦ - EM CẦN BÁN CĂN HỘ DUPLEX - CÁCH NGÃ TƯ SỞ 30m - VỊ TRÍ TRUNG TÂM -  3 PN - SỔ TO

DIỆN TÍCH SỔ 1 TrămM2 
Dạng Căn Hộ DupLex - 3 PN - 2 Wc 
GIÁ CỰC RẺ SO VỚI NHỮNG CĂN ĐÃ GIAO DỊCH KHU VỰC NÀY .
SỔ CHÍNH CHỦ - SẴN SÀNG SANG TÊN
📞Liên hệ. : *** ( em Luật )",6790000000,75,90533333.33333333,Hà Nội,Quận Đống Đa,Phường Thịnh Quang,Phố Tây Sơn,21.003496,105.82054,,1010,1765507681000,5
129628783,"Chính chủ sẵn CH CT4 Mỹ Đình Sông Đà 110m2 3N đủ đồ đẹp chỉ 15,5tr/th","Cho thuê gấp căn hộ cao cấp giá tốt vào luôn tại CT4 Mỹ Đình Sông Đà.

Thông tin căn hộ cho thuê như sau:

- Diện tích: 110m².

- Số phòng ngủ: 3 phòng ngủ, 2 vệ sinh, 1 ban công, 1 logia phơi đồ.

+ Nội thất đầy đủ: Như tivi, tủ lạnh, máy giặt, bàn ăn, sofa, giường đệm, điều hòa, nóng lạnh, tủ quần áo, tủ giày, tủ bếp, bếp từ, rèm cửa, giàn phơi, các đồ gia dụng hoặc tùy thỏa thuận hoặc nhu cầu của khách thuê. Khách chỉ việc xách vali vào ở.


- Giá cho thuê: 15,5 triệu/tháng. (Cam kết giá thấp nhất thị trường).

- Hợp đồng thuê: 12 tháng, 24 tháng...
- Thanh toán 3 tháng, đặt cọc 1 tháng.
- Căn hộ đang trống vào được luôn.

- Thời gian xem nhà: 24/24.
Liên hệ xem nhà Em Đức ***  miễn môi giới và trung gian).",15500000,121,128099.17355371901,Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Phạm Hùng,21.01978,105.7807,,1010,1765507810000,8
129628790,🏡 BÁN CHUNG CƯ THẠCH BÀN – 66M² – 2NGỦ – GIÁ HƠN 4 TỶ XÍU,"🏡 BÁN CHUNG CƯ THẠCH BÀN – 66M² – 2NGỦ – GIÁ HƠN 4 TỶ XÍU

✨ Thông tin căn hộ:

Diện tích: 66m²

Thiết kế: 2 phòng ngủ thoáng sáng

Giá: Hơn 4 tỷ xíu – Căn đẹp hiếm!

🌿 Tiện ích & Vị trí:

Bao quanh tiện ích đầy đủ: siêu thị, khu sinh hoạt, công viên

Gần chợ, gần trường học – cực thuận tiện cho gia đình

Giao thông thuận lợi, kết nối nhanh sang trung tâm và các khu lân cận

📞 Liên hệ xem nhà:
Để đc xem nhà và tư vấn miễn phí ạ",4200000000,81,51851851.85185185,Hà Nội,Quận Long Biên,Phường Thạch Bàn,Đường Thạch Bàn,21.02974,105.91316,,1010,1765507833000,8
129587843,"BÁN NHÀ TT KIM LIÊN – 3 NGỦ – 102m² – SÁNG THOÁNG – Ở NGAY , FULL ĐỒ","📍 Vị trí: Khu tập thể Kim Liên, trung tâm quận Đống Đa, giao thông thuận tiện, gần trường – chợ – bệnh viện Bạch Mai – Phương Mai – Đại học Xây Dựng, Kinh Tế.

🏡 Thông tin căn hộ:

Diện tích sử dụng: 102m² rộng rãi

Thiết kế 3 phòng ngủ sáng thoáng

2 WC

Phòng khách – bếp rộng, vuông vắn

Full nội thất: chỉ việc xách vali về ở

Ban công thoáng, đón gió tự nhiên

Khu dân trí cao, an ninh tốt


✨ Ưu điểm nổi bật:

Diện tích rộng hiếm trong khu Kim Liên

Căn hộ đã cải tạo đẹp, tối ưu công năng

Không gian sống thoáng – sáng – yên tĩnh

Giá bán hợp lý cho khách thiện chí",5150000000,75,68666666.66666667,Hà Nội,Quận Đống Đa,Phường Kim Liên,Phố Lương Định Của,21.006805,105.835266,,1010,1765507083000,7
129620612,CHO THUÊ MẶT BẰNG KINH DOANH Ô TÔ ĐỖ CỬA GIÁ RẺ CHỈ 2tr8,"mình có 1 mặt bằng tầng lửng nho nhỏ ở ngõ 575 kim mã cho thuê
thích hợp bán quần áo nhỏ,nail mi, những sản phẩm bán nhẹ nhàng không liên quan đến đường nước vì không có chỗ thoát nước
vệ sinh có thể lên tầng 9 có thang máy
mình cho thuê giá 2tr8 1 tháng ký hd lâu dài
có thể gọi trực tiếp cho mình ***",2800000,74,37837.83783783784,Hà Nội,Quận Ba Đình,Phường Kim Mã,Phố Kim Mã,21.031343,105.82182,,1030,1765507620000,4
129426057,BÁN CĂN NHÀ BÁT KHỐI 48M 6 TẦNG- THANG MÁY- XÂY MỚI ĐỘC LẬP- HƠN 8 TỶ,"🟠✅BÁN CĂN NHÀ BÁT KHỐI 48M 6 TẦNG- THANG MÁY- XÂY MỚI ĐỘC LẬP- GIÁ HƠN 8 TỶ

🏠🌟Nhà 48m 6 Tầng. Thang máy, thiết kế Tân cổ điển:
+Tầng 1: Sân, phòng khách, wc
+Tầng 2,3,4: Mỗi tầng 1 ngủ, wc khép kín.
+Tầng 5: Phòng ăn, khu bếp
+Tầng 6: Phòng thờ, sân phơi.
🎯Vị trí: Bát Khối. Cách cầu Vĩnh Tuy 10 phút đi xe
📕🎉Sổ đỏ chính chủ, có hỗ trợ vay vốn ngân hàng lên tới 30 năm.
☎️LH  Em Hiệp để đi xem nhà miễn phí",8000000000,81,98765432.09876543,Hà Nội,Quận Long Biên,Phường Thạch Bàn,Đường Bát Khối,21.019062,105.903404,,1020,1765507605000,7
128854678,"Bán nhà Tây hồ, dân xây 2 tầng, S 34m2, 2,45tỷ","Bán nhà Tây hồ, dân xây 2 tầng, S 34m2, 2,45tỷ
SIÊU PHẨM NHÀ TÂY HỒ GIÁP BA ĐÌNH DÂN XÂY 2 TẦNG S34 M2 GIÁ 2,45 TỶ
Nhà chủ tự xây KCBT chắc chắn
Tầng 1 : Phòng khách, bếp, WC.
Tầng 2 : 2 Phòng ngủ master 
Vị trí trung tâm Tây Hồ giáp ranh Ba Đình gần Nghi Tàm, Đường Thanh Niên, dạo bộ Hồ Tây lộng gió...., cực thuận tiện, phù hợp gia đình trẻ, làm việc trong nội thành, di chuyển thuận tiện.
LIÊN HỆ Ms Phúc nhà đẹp : *** để được tư vấn và xem nhà miễn phí",2450000000,78,31410256.410256412,Hà Nội,Quận Tây Hồ,Phường Yên Phụ,Phố An Dương,21.050968,105.84059,,1020,1765511703000,5
129630880,MẶT PHỐ TẠ HIỆN – VIEW PHỐ TÂY – TRÁI TIM PHỐ CỔ – CĂN NHÀ HIẾM,"🔥 MẶT PHỐ TẠ HIỆN – VIEW PHỐ TÂY – TRÁI TIM PHỐ CỔ – CĂN NHÀ HIẾM NHẤT KHU VỰC 🔥

Tài sản hiếm – vị trí vàng – kinh doanh đỉnh cao 24/7.

📍 Tạ Hiện – tuyến phố du lịch nổi tiếng nhất Hà Nội, nơi hội tụ khách Tây – khách du lịch đông nghịt ngày đêm. Sở hữu căn nhà tại đây không chỉ là sở hữu bất động sản, mà là nắm trong tay “mỏ vàng kinh doanh” của phố cổ.

✨ Lợi thế vượt trội:

Nằm trên một trong những con phố đắt giá nhất trung tâm Hoàn Kiếm, cực kỳ hiếm nhà bán.

Khu vực quy hoạch ổn định, pháp lý sạch, giá trị tài sản chỉ tăng theo thời gian.

Trước cửa dòng người qua lại khủng, kinh doanh không bao giờ ngủ.

Phù hợp đa mô hình: nhà hàng – bar – café – homestay – boutique hotel – shop thời trang cao cấp.

Hiệu suất khai thác top đầu Hà Nội, dòng tiền ổn định quanh năm, thanh khoản cực tốt.

💰 Giá chỉ 17 tỷ cho hơn 100m² sử dụng – giá đầu tư quá mềm cho vị trí kim cương như Tạ Hiện.

📑 Sổ đỏ chính chủ – giao dịch ngay.

👉 Chủ nhà cần bán nhanh. Ai có dòng tiền mạnh, muốn sở hữu căn nhà “không bao giờ mất giá” tại trung tâm phố cổ – liên hệ ngay để chốt kèo vàng",17000000000,73,232876712.32876712,Hà Nội,Quận Hoàn Kiếm,Phường Hàng Buồm,Phố Hàng Buồm,21.035233,105.852005,,1020,1765511768000,3
129628838,BÁN NHÀ KIM NGƯU- HAI BÀ TRƯNG-LÔ GÓC-NHÀ ĐẸP Ở NGAY NGÕ RỘNG THÔNG-KD,"🇻🇳🇻🇳🇻🇳 BÁN NHÀ KIM NGƯU - HAI BÀ TRƯNG - LÔ GÓC - NHÀ ĐẸP Ở NGAY - MẶT NGÕ RỘNG THÔNG - KD 

Mô tả. 

- Vị trí: Trung tâm quận Hai Bà, nhà mặt ngõ rộng thông thoáng có thể kinh doanh nhỏ lẻ hoặc kinh doanh online, nhà gần ô tô tránh, ngay gần bệnh viện Thanh Nhàn, Timescty, công viên, trường học các cấp, tiện ích ngập tràn...
+ Diện tích: 36m2, 5 tầng, mt 4m, hơn 7 t y
- Thiết kế 5 tầng cầu thang cuối.
- Tầng 1: Phòng Khách + Bếp ăn + WC.
- Tầng 2, 3, 4: Mỗi tầng 1 phòng rộng + Vs
- Tầng 5: Phòng thờ và khu sân phơi.
- Pháp lý:   Sổ đẹp
☎ ***",7000000000,76,92105263.15789473,Hà Nội,Quận Hai Bà Trưng,Phường Quỳnh Mai,Phố Kim Ngưu,20.999708,105.86164,,1020,1765507946000,6
127034023,"Cho thuê căn nhà 75m2 x 5 tầng ngõ 118 Nguyễn Khánh Toàn, Cầu Giấy","Cần cho thuê căn nhà ngõ 118 phố Nguyễn Khánh Toàn, Cầu Giấy. 
- Diện tích 75m2 x 5 tầng, mặt tiền 5m, đường trước nhà rộng 8m để ô tô, xe máy. 
- Tầng 1 thông, tầng 2,3,4,5 mỗi tầng gồm 2 phòng 1 wc. 
- Phù hợp làm văn phòng công ty, trung tâm ngoại ngữ, lớp dạy văn hóa, kinh doanh online  ... 
- Giá 38 triệu/tháng
- Lh: A Minh số đt xem nhà miễn phí",38000000,79,481012.6582278481,Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Khánh Toàn,21.036982,105.80178,,1030,1765509430000,8
